data do lanamento	data da efetivao	status	transao	identificador de antecipao	status da transao	descrio	parcela	valor	nome do produto	saldo
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso afiliado		2.24	foguete play	352.01
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - comisso de venda		6.52	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso de venda		-6.52	foguete play	343.25
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - tarifa hotmart		-0.92	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de tarifa hotmart		0.92	foguete play	350.69
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - comisso co-produtor		-2.52	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de comisso co-produtor		2.52	foguete play	352.29
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - comisso co-produtor		-2.80	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de comisso co-produtor		2.80	foguete play	352.57
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - comisso de venda		6.52	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de comisso de venda		-6.52	foguete play	343.25
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - tarifa hotmart		-0.92	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de tarifa hotmart		0.92	foguete play	350.69
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - comisso co-produtor		-1.51	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso co-produtor		1.51	foguete play	351.28
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - comisso co-produtor		-1.68	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso co-produtor		1.68	foguete play	351.45
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - comisso afiliado		-2.24	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso afiliado		2.24	foguete play	352.01
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - comisso de venda		6.52	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso de venda		-6.52	foguete play	343.25
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - tarifa hotmart		-0.92	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de tarifa hotmart		0.92	foguete play	350.69
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - comisso co-produtor		-2.52	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de comisso co-produtor		2.52	foguete play	352.29
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - comisso co-produtor		-2.80	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de comisso co-produtor		2.80	foguete play	352.57
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - comisso de venda		6.52	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de comisso de venda		-6.52	foguete play	343.25
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - tarifa hotmart		-0.92	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de tarifa hotmart		0.92	foguete play	350.69
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - comisso co-produtor		-1.51	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso co-produtor		1.51	foguete play	351.28
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - comisso co-produtor		-1.68	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso co-produtor		1.68	foguete play	351.45
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - comisso afiliado		-2.24	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso afiliado		2.24	foguete play	352.01
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - comisso de venda		6.52	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso de venda		-6.52	foguete play	343.25
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - tarifa hotmart		-0.92	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de tarifa hotmart		0.92	foguete play	350.69
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - comisso co-produtor		-2.52	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de comisso co-produtor		2.52	foguete play	352.29
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - comisso co-produtor		-2.80	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de comisso co-produtor		2.80	foguete play	352.57
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - comisso de venda		6.52	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de comisso de venda		-6.52	foguete play	343.25
24/12/2022	08/01/2023	efetivado	hp14916719030333		chargeback	chargeback - estorno de tarifa hotmart		1.61	foguete play + ao vivo	349.77
24/12/2022	08/01/2023	efetivado	hp14916719030333		chargeback	chargeback - estorno de comisso co-produtor		6.93	foguete play + ao vivo	348.16
24/12/2022	08/01/2023	efetivado	hp14916719030333		chargeback	chargeback - estorno de comisso co-produtor		7.70	foguete play + ao vivo	341.23
24/12/2022	08/01/2023	efetivado	hp14916719030333		chargeback	chargeback - estorno de comisso de venda		-17.00	foguete play + ao vivo	333.53
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - tarifa hotmart		-0.92	foguete play	350.53
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de tarifa hotmart		0.92	foguete play	351.45
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - comisso co-produtor		-2.52	foguete play	350.53
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de comisso co-produtor		2.52	foguete play	353.05
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - comisso co-produtor		-2.80	foguete play	350.53
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de comisso co-produtor		2.80	foguete play	353.33
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	reclculo de comisses - comisso de venda		6.52	foguete play	350.53
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	estorno de comisso de venda		-6.52	foguete play	344.01
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - tarifa hotmart		-0.92	foguete play	350.53
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de tarifa hotmart		0.92	foguete play	351.45
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - comisso co-produtor		-1.51	foguete play	350.53
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso co-produtor		1.51	foguete play	352.04
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - comisso co-produtor		-1.68	foguete play	350.53
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso co-produtor		1.68	foguete play	352.21
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - comisso afiliado		-2.24	foguete play	350.53
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso afiliado		2.24	foguete play	352.77
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	reclculo de comisses - comisso de venda		6.52	foguete play	350.53
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	estorno de comisso de venda		-6.52	foguete play	344.01
24/12/2022	08/01/2023	efetivado	hp10716719116662		completo	tarifa hotmart		-0.96	foguete play	350.53
24/12/2022	08/01/2023	efetivado	hp10716719116662		completo	comisso co-produtor		-1.36	foguete play	351.49
24/12/2022	08/01/2023	efetivado	hp10716719116662		completo	comisso co-produtor		-1.51	foguete play	352.85
24/12/2022	08/01/2023	efetivado	hp10716719116662		completo	comisso afiliado		-3.02	foguete play	354.36
24/12/2022	08/01/2023	efetivado	hp10716719116662		completo	comisso de venda		7.00	foguete play	357.38
24/12/2022	08/01/2023	efetivado	hp18416719044486		completo	tarifa hotmart		-1.61	foguete play + ao vivo	350.38
24/12/2022	08/01/2023	efetivado	hp18416719044486		completo	comisso co-produtor		-6.93	foguete play + ao vivo	351.99
24/12/2022	08/01/2023	efetivado	hp18416719044486		completo	comisso co-produtor		-7.70	foguete play + ao vivo	358.92
24/12/2022	08/01/2023	efetivado	hp18416719044486		completo	comisso de venda		17.00	foguete play + ao vivo	366.62
24/12/2022	08/01/2023	efetivado	hp11416719044402		completo	tarifa hotmart		-1.61	foguete play + ao vivo	349.62
24/12/2022	08/01/2023	efetivado	hp11416719044402		completo	comisso co-produtor		-6.93	foguete play + ao vivo	351.23
24/12/2022	08/01/2023	efetivado	hp11416719044402		completo	comisso co-produtor		-7.70	foguete play + ao vivo	358.16
24/12/2022	08/01/2023	efetivado	hp11416719044402		completo	comisso de venda		17.00	foguete play + ao vivo	365.86
24/12/2022	08/01/2023	efetivado	hp16016719031267		completo	tarifa hotmart		-0.84	foguete play	348.86
24/12/2022	08/01/2023	efetivado	hp16016719031267		completo	comisso co-produtor		-0.99	foguete play	349.70
24/12/2022	08/01/2023	efetivado	hp16016719031267		completo	comisso co-produtor		-1.11	foguete play	350.69
24/12/2022	08/01/2023	efetivado	hp16016719031267		completo	comisso afiliado		-2.21	foguete play	351.80
24/12/2022	08/01/2023	efetivado	hp16016719031267		completo	comisso de venda		5.26	foguete play	354.01
24/12/2022	08/01/2023	efetivado	hp14916719030333		chargeback	tarifa hotmart		-1.61	foguete play + ao vivo	348.75
24/12/2022	08/01/2023	efetivado	hp14916719030333		chargeback	comisso co-produtor		-6.93	foguete play + ao vivo	350.36
24/12/2022	08/01/2023	efetivado	hp14916719030333		chargeback	comisso co-produtor		-7.70	foguete play + ao vivo	357.29
24/12/2022	08/01/2023	efetivado	hp14916719030333		chargeback	comisso de venda		17.00	foguete play + ao vivo	364.99
24/12/2022	08/01/2023	efetivado	hp19716719025020		completo	tarifa hotmart		-1.66	foguete play + ao vivo	347.99
24/12/2022	08/01/2023	efetivado	hp19716719025020		completo	comisso afiliado		-4.84	foguete play + ao vivo	349.65
24/12/2022	08/01/2023	efetivado	hp19716719025020		completo	comisso co-produtor		-5.08	foguete play + ao vivo	354.49
24/12/2022	08/01/2023	efetivado	hp19716719025020		completo	comisso co-produtor		-5.64	foguete play + ao vivo	359.57
24/12/2022	08/01/2023	efetivado	hp19716719025020		completo	comisso de venda		17.78	foguete play + ao vivo	365.21
24/12/2022	08/01/2023	efetivado	hp19416719023171		completo	tarifa hotmart		-1.54	foguete play + ao vivo	347.43
24/12/2022	08/01/2023	efetivado	hp19416719023171		completo	comisso co-produtor		-6.48	foguete play + ao vivo	348.97
24/12/2022	08/01/2023	efetivado	hp19416719023171		completo	comisso co-produtor		-7.20	foguete play + ao vivo	355.45
24/12/2022	08/01/2023	efetivado	hp19416719023171		completo	comisso de venda		15.93	foguete play + ao vivo	362.65
24/12/2022	08/01/2023	efetivado	hp15016719021861		completo	tarifa hotmart		-0.96	foguete play	346.72
24/12/2022	08/01/2023	efetivado	hp15016719021861		completo	comisso co-produtor		-2.72	foguete play	347.68
24/12/2022	08/01/2023	efetivado	hp15016719021861		completo	comisso co-produtor		-3.02	foguete play	350.40
24/12/2022	08/01/2023	efetivado	hp15016719021861		completo	comisso de venda		7.00	foguete play	353.42
24/12/2022	08/01/2023	efetivado	hp15716719019908		completo	tarifa hotmart		-0.96	foguete play	346.42
24/12/2022	08/01/2023	efetivado	hp15716719019908		completo	comisso co-produtor		-2.72	foguete play	347.38
24/12/2022	08/01/2023	efetivado	hp15716719019908		completo	comisso co-produtor		-3.02	foguete play	350.10
24/12/2022	08/01/2023	efetivado	hp15716719019908		completo	comisso de venda		7.00	foguete play	353.12
24/12/2022	08/01/2023	efetivado	hp10916719017918		completo	tarifa hotmart		-1.41	foguete play + ao vivo	346.12
24/12/2022	08/01/2023	efetivado	hp10916719017918		completo	comisso co-produtor		-5.67	foguete play + ao vivo	347.53
24/12/2022	08/01/2023	efetivado	hp10916719017918		completo	comisso co-produtor		-6.30	foguete play + ao vivo	353.20
24/12/2022	08/01/2023	efetivado	hp10916719017918		completo	comisso de venda		14.00	foguete play + ao vivo	359.50
24/12/2022	08/01/2023	efetivado	hp15216719012342		completo	tarifa hotmart		-1.61	foguete play + ao vivo	345.50
24/12/2022	08/01/2023	efetivado	hp15216719012342		completo	comisso co-produtor		-6.93	foguete play + ao vivo	347.11
24/12/2022	08/01/2023	efetivado	hp15216719012342		completo	comisso co-produtor		-7.70	foguete play + ao vivo	354.04
24/12/2022	08/01/2023	efetivado	hp15216719012342		completo	comisso de venda		17.00	foguete play + ao vivo	361.74
24/12/2022	08/01/2023	efetivado	hp11816719008737		completo	tarifa hotmart		-1.61	foguete play + ao vivo	344.74
24/12/2022	08/01/2023	efetivado	hp11816719008737		completo	comisso co-produtor		-6.93	foguete play + ao vivo	346.35
24/12/2022	08/01/2023	efetivado	hp11816719008737		completo	comisso co-produtor		-7.70	foguete play + ao vivo	353.28
24/12/2022	08/01/2023	efetivado	hp11816719008737		completo	comisso de venda		17.00	foguete play + ao vivo	360.98
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	tarifa hotmart		-0.92	foguete play	343.98
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	comisso co-produtor		-1.51	foguete play	344.90
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	comisso co-produtor		-1.68	foguete play	346.41
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	comisso afiliado		-2.24	foguete play	348.09
24/12/2022	08/01/2023	efetivado	hp10616719004791		completo	comisso de venda		6.52	foguete play	350.33
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	tarifa hotmart		-0.92	foguete play	343.81
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	comisso co-produtor		-2.52	foguete play	344.73
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	comisso co-produtor		-2.80	foguete play	347.25
24/12/2022	08/01/2023	efetivado	hp19016718994484		completo	comisso de venda		6.52	foguete play	350.05
24/12/2022	08/01/2023	efetivado	hp19116718987116		completo	tarifa hotmart		-0.92	foguete play	343.53
24/12/2022	08/01/2023	efetivado	hp19116718987116		completo	comisso co-produtor		-2.52	foguete play	344.45
24/12/2022	08/01/2023	efetivado	hp19116718987116		completo	comisso co-produtor		-2.80	foguete play	346.97
24/12/2022	08/01/2023	efetivado	hp19116718987116		completo	comisso de venda		6.52	foguete play	349.77
24/12/2022	08/01/2023	efetivado	hp15716718978343		completo	tarifa hotmart		-0.96	foguete play	343.25
24/12/2022	08/01/2023	efetivado	hp15716718978343		completo	comisso co-produtor		-1.36	foguete play	344.21
24/12/2022	08/01/2023	efetivado	hp15716718978343		completo	comisso co-produtor		-1.51	foguete play	345.57
24/12/2022	08/01/2023	efetivado	hp15716718978343		completo	comisso afiliado		-3.02	foguete play	347.08
24/12/2022	08/01/2023	efetivado	hp15716718978343		completo	comisso de venda		7.00	foguete play	350.10
24/12/2022	08/01/2023	efetivado	hp18116718958597		completo	tarifa hotmart		-1.61	foguete play + ao vivo	343.10
24/12/2022	08/01/2023	efetivado	hp18116718958597		completo	comisso co-produtor		-6.93	foguete play + ao vivo	344.71
24/12/2022	08/01/2023	efetivado	hp18116718958597		completo	comisso co-produtor		-7.70	foguete play + ao vivo	351.64
24/12/2022	08/01/2023	efetivado	hp18116718958597		completo	comisso de venda		17.00	foguete play + ao vivo	359.34
24/12/2022	08/01/2023	efetivado	hp14016718952490		completo	tarifa hotmart		-0.98	foguete play	342.34
24/12/2022	08/01/2023	efetivado	hp14016718952490		completo	comisso co-produtor		-1.43	foguete play	343.32
24/12/2022	08/01/2023	efetivado	hp14016718952490		completo	comisso co-produtor		-1.59	foguete play	344.75
24/12/2022	08/01/2023	efetivado	hp14016718952490		completo	comisso afiliado		-3.17	foguete play	346.34
24/12/2022	08/01/2023	efetivado	hp14016718952490		completo	comisso de venda		7.32	foguete play	349.51
24/12/2022	08/01/2023	efetivado	hp44116718950574		completo	tarifa hotmart		-1.74	foguete play + ao vivo	342.19
24/12/2022	08/01/2023	efetivado	hp44116718950574		completo	comisso co-produtor		-3.88	foguete play + ao vivo	343.93
24/12/2022	08/01/2023	efetivado	hp44116718950574		completo	comisso co-produtor		-4.32	foguete play + ao vivo	347.81
24/12/2022	08/01/2023	efetivado	hp44116718950574		completo	comisso afiliado		-8.63	foguete play + ao vivo	352.13
24/12/2022	08/01/2023	efetivado	hp44116718950574		completo	comisso de venda		19.00	foguete play + ao vivo	360.76
24/12/2022	08/01/2023	efetivado	hp10416718912932		completo	tarifa hotmart		-0.96	foguete play	341.76
24/12/2022	08/01/2023	efetivado	hp10416718912932		completo	comisso co-produtor		-2.72	foguete play	342.72
24/12/2022	08/01/2023	efetivado	hp10416718912932		completo	comisso co-produtor		-3.02	foguete play	345.44
24/12/2022	08/01/2023	efetivado	hp10416718912932		completo	comisso de venda		7.00	foguete play	348.46
24/12/2022	08/01/2023	efetivado	hp48216718853543		completo	tarifa hotmart		-1.12	foguete play	341.46
24/12/2022	08/01/2023	efetivado	hp48216718853543		completo	comisso afiliado		-1.69	foguete play	342.58
24/12/2022	08/01/2023	efetivado	hp48216718853543		completo	comisso co-produtor		-3.03	foguete play	344.27
24/12/2022	08/01/2023	efetivado	hp48216718853543		completo	comisso co-produtor		-3.37	foguete play	347.30
24/12/2022	08/01/2023	efetivado	hp48216718853543		completo	comisso de venda		9.55	foguete play	350.67
23/12/2022	07/01/2023	efetivado	hp11716718296494		completo	comisso co-produtor		0.00	foguete play	341.12
23/12/2022	07/01/2023	efetivado	hp11716718296494		completo	comisso co-produtor		0.00	foguete play	341.12
23/12/2022	07/01/2023	efetivado	hp11716718296494		completo	tarifa hotmart		0.00	foguete play	341.12
23/12/2022	07/01/2023	efetivado	hp11716718296494		completo	comisso de venda		0.00	foguete play	341.12
23/12/2022	07/01/2023	efetivado	hp14316718281321		completo	tarifa hotmart		-0.92	foguete play	341.12
23/12/2022	07/01/2023	efetivado	hp14316718281321		completo	comisso afiliado		-1.68	foguete play	342.04
23/12/2022	07/01/2023	efetivado	hp14316718281321		completo	comisso co-produtor		-1.76	foguete play	343.72
23/12/2022	07/01/2023	efetivado	hp14316718281321		completo	comisso co-produtor		-1.96	foguete play	345.48
23/12/2022	07/01/2023	efetivado	hp14316718281321		completo	comisso de venda		6.52	foguete play	347.44
23/12/2022	07/01/2023	efetivado	hp12616718111117		completo	tarifa hotmart		-2.78	foguete play + ao vivo	340.92
23/12/2022	07/01/2023	efetivado	hp12616718111117		completo	comisso co-produtor		-14.50	foguete play + ao vivo	343.70
23/12/2022	07/01/2023	efetivado	hp12616718111117		completo	comisso co-produtor		-16.11	foguete play + ao vivo	358.20
23/12/2022	07/01/2023	efetivado	hp12616718111117		completo	comisso de venda		35.00	foguete play + ao vivo	374.31
23/12/2022	07/01/2023	efetivado	hp18216718099038		completo	tarifa hotmart		-0.96	foguete play	339.31
23/12/2022	07/01/2023	efetivado	hp18216718099038		completo	comisso co-produtor		-2.72	foguete play	340.27
23/12/2022	07/01/2023	efetivado	hp18216718099038		completo	comisso co-produtor		-3.02	foguete play	342.99
23/12/2022	07/01/2023	efetivado	hp18216718099038		completo	comisso de venda		7.00	foguete play	346.01
23/12/2022	07/01/2023	efetivado	hp16116718092571		completo	tarifa hotmart		-0.96	foguete play	339.01
23/12/2022	07/01/2023	efetivado	hp16116718092571		completo	comisso co-produtor		-1.36	foguete play	339.97
23/12/2022	07/01/2023	efetivado	hp16116718092571		completo	comisso co-produtor		-1.51	foguete play	341.33
23/12/2022	07/01/2023	efetivado	hp16116718092571		completo	comisso afiliado		-3.02	foguete play	342.84
23/12/2022	07/01/2023	efetivado	hp16116718092571		completo	comisso de venda		7.00	foguete play	345.86
23/12/2022	07/01/2023	efetivado	hp41616718085641		completo	tarifa hotmart		-1.61	foguete play + ao vivo	338.86
23/12/2022	07/01/2023	efetivado	hp41616718085641		completo	comisso co-produtor		-6.93	foguete play + ao vivo	340.47
23/12/2022	07/01/2023	efetivado	hp41616718085641		completo	comisso co-produtor		-7.70	foguete play + ao vivo	347.40
23/12/2022	07/01/2023	efetivado	hp41616718085641		completo	comisso de venda		17.00	foguete play + ao vivo	355.10
23/12/2022	07/01/2023	efetivado	hp10016718052104		completo	comisso afiliado		0.00	foguete play + ao vivo	338.10
23/12/2022	07/01/2023	efetivado	hp10016718052104		completo	comisso co-produtor		0.00	foguete play + ao vivo	338.10
23/12/2022	07/01/2023	efetivado	hp10016718052104		completo	comisso co-produtor		0.00	foguete play + ao vivo	338.10
23/12/2022	07/01/2023	efetivado	hp10016718052104		completo	tarifa hotmart		0.00	foguete play + ao vivo	338.10
23/12/2022	07/01/2023	efetivado	hp10016718052104		completo	comisso de venda		0.00	foguete play + ao vivo	338.10
23/12/2022	07/01/2023	efetivado	hp13216718024952		completo	tarifa hotmart		-0.96	foguete play	338.10
23/12/2022	07/01/2023	efetivado	hp13216718024952		completo	comisso afiliado		-1.21	foguete play	339.06
23/12/2022	07/01/2023	efetivado	hp13216718024952		completo	comisso co-produtor		-2.17	foguete play	340.27
23/12/2022	07/01/2023	efetivado	hp13216718024952		completo	comisso co-produtor		-2.42	foguete play	342.44
23/12/2022	07/01/2023	efetivado	hp13216718024952		completo	comisso de venda		7.00	foguete play	344.86
23/12/2022	07/01/2023	efetivado	hp10216717989394		completo	tarifa hotmart		-1.04	foguete play	337.86
23/12/2022	07/01/2023	efetivado	hp10216717989394		completo	comisso co-produtor		-1.63	foguete play	338.90
23/12/2022	07/01/2023	efetivado	hp10216717989394		completo	comisso co-produtor		-1.82	foguete play	340.53
23/12/2022	07/01/2023	efetivado	hp10216717989394		completo	comisso afiliado		-3.63	foguete play	342.35
23/12/2022	07/01/2023	efetivado	hp10216717989394		completo	comisso de venda		8.30	foguete play	345.98
23/12/2022	07/01/2023	efetivado	hp16516717953711		completo	tarifa hotmart		-7.90	foguete play + ao vivo	337.68
23/12/2022	07/01/2023	efetivado	hp16516717953711		completo	comisso co-produtor		-47.66	foguete play + ao vivo	345.58
23/12/2022	07/01/2023	efetivado	hp16516717953711		completo	comisso co-produtor		-52.96	foguete play + ao vivo	393.24
23/12/2022	07/01/2023	efetivado	hp16516717953711		completo	comisso de venda		113.82	foguete play + ao vivo	446.20
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	reclculo de comisses - tarifa hotmart		-0.84	foguete play	332.38
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	estorno de tarifa hotmart		0.84	foguete play	333.22
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	reclculo de comisses - comisso co-produtor		-0.99	foguete play	332.38
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	estorno de comisso co-produtor		0.99	foguete play	333.37
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	reclculo de comisses - comisso co-produtor		-1.10	foguete play	332.38
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	estorno de comisso co-produtor		1.10	foguete play	333.48
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	reclculo de comisses - comisso afiliado		-2.20	foguete play	332.38
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	estorno de comisso afiliado		2.20	foguete play	334.58
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	reclculo de comisses - comisso de venda		5.23	foguete play	332.38
22/12/2022	06/01/2023	efetivado	hp13116717142913		completo	estorno de comisso de venda		-5.23	foguete play	327.15
22/12/2022	06/01/2023	efetivado	hp12716717254760		completo	tarifa hotmart		-0.96	foguete play	332.38
22/12/2022	06/01/2023	efetivado	hp12716717254760		completo	comisso co-produtor		-2.72	foguete play	333.34
22/12/2022	06/01/2023	efetivado	hp12716717254760		completo	comisso co-produtor		-3.02	foguete play	336.06
22/12/2022	06/01/2023	efetivado	hp12716717254760		completo	comisso de venda		7.00	foguete play	339.08
22/12/2022	06/01/2023	efetivado	hp11116717252561		completo	tarifa hotmart		-0.96	foguete play	332.08
22/12/2022	06/01/2023	efetivado	hp11116717252561		completo	comisso co-produtor		-2.72	foguete play	333.04
22/12/2022	06/01/2023	efetivado	hp11116717252561		completo	comisso co-produtor		-3.02	foguete play	335.76
22/12/2022	06/01/2023	efetivado	hp11116717252561		completo	comisso de venda		7.00	foguete play	338.78
22/12/2022	06/01/2023	efetivado	hp44116717217560		completo	tarifa hotmart		-2.91	foguete play + ao vivo	331.78
22/12/2022	06/01/2023	efetivado	hp44116717217560		completo	comisso co-produtor		-15.34	foguete play + ao vivo	334.69
22/12/2022	06/01/2023	efetivado	hp44116717217560		completo	comisso co-produtor		-17.05	foguete play + ao vivo	350.03
22/12/2022	06/01/2023	efetivado	hp44116717217560		completo	comisso de venda		37.00	foguete play + ao vivo	367.08
22/12/2022	06/01/2023	efetivado	hp12016717208348		completo	tarifa hotmart		-0.96	foguete play	330.08
22/12/2022	06/01/2023	efetivado	hp12016717208348		completo	comisso co-produtor		-2.72	foguete play	331.04
22/12/2022	06/01/2023	efetivado	hp12016717208348		completo	comisso co-produtor		-3.02	foguete play	333.76
22/12/2022	06/01/2023	efetivado	hp12016717208348		completo	comisso de venda		7.00	foguete play	336.78
22/12/2022	06/01/2023	efetivado	hp11116717205687		completo	tarifa hotmart		-0.98	foguete play	329.78
22/12/2022	06/01/2023	efetivado	hp11116717205687		completo	comisso co-produtor		-2.85	foguete play	330.76
22/12/2022	06/01/2023	efetivado	hp11116717205687		completo	comisso co-produtor		-3.17	foguete play	333.61
22/12/2022	06/01/2023	efetivado	hp11116717205687		completo	comisso de venda		7.32	foguete play	336.78
22/12/2022	06/01/2023	efetivado	hp19216717203802		completo	tarifa hotmart		-0.89	foguete play	329.46
22/12/2022	06/01/2023	efetivado	hp19216717203802		completo	comisso co-produtor		-2.28	foguete play	330.35
22/12/2022	06/01/2023	efetivado	hp19216717203802		completo	comisso co-produtor		-2.53	foguete play	332.63
22/12/2022	06/01/2023	efetivado	hp19216717203802		completo	comisso de venda		5.95	foguete play	335.16
22/12/2022	06/01/2023	efetivado	hp19616717199852		completo	tarifa hotmart		-1.61	foguete play + ao vivo	329.21
22/12/2022	06/01/2023	efetivado	hp19616717199852		completo	comisso co-produtor		-6.93	foguete play + ao vivo	330.82
22/12/2022	06/01/2023	efetivado	hp19616717199852		completo	comisso co-produtor		-7.70	foguete play + ao vivo	337.75
22/12/2022	06/01/2023	efetivado	hp19616717199852		completo	comisso de venda		17.00	foguete play + ao vivo	345.45
22/12/2022	06/01/2023	efetivado	hp11916717149623		completo	tarifa hotmart		-0.84	foguete play	328.45
22/12/2022	06/01/2023	efetivado	hp11916717149623		completo	comisso co-produtor		-0.99	foguete play	329.29
22/12/2022	06/01/2023	efetivado	hp11916717149623		completo	comisso co-produtor		-1.10	foguete play	330.28
22/12/2022	06/01/2023	efetivado	hp11916717149623		completo	comisso afiliado		-2.20	foguete play	331.38
22/12/2022	06/01/2023	efetivado	hp11916717149623		completo	comisso de venda		5.23	foguete play	333.58
